Date,Open,High,Low,Close,Adj Close,Volume
2023-02-24,17.950001,18.420000,17.620001,18.040001,18.040001,3767100
2023-02-27,18.230000,18.330000,17.480000,18.250000,18.250000,3744700
2023-02-28,18.059999,19.379999,18.059999,18.510000,18.510000,5325600
2023-03-01,18.670000,18.735001,17.620001,17.934999,17.934999,3828800
2023-03-02,17.469999,17.740000,16.510000,17.670000,17.670000,5783200
2023-03-03,18.000000,19.090000,17.730000,18.820000,18.820000,4792500
2023-03-06,19.190001,19.900000,18.570000,18.600000,18.600000,4486100
2023-03-07,18.150000,18.889999,17.340000,17.389999,17.389999,4416900
2023-03-08,17.500000,17.840000,17.049999,17.620001,17.620001,2953600
2023-03-09,17.340000,17.559999,16.200001,16.219999,16.219999,5317300
2023-03-10,15.950000,16.010000,15.010000,15.510000,15.510000,5664600
2023-03-13,15.180000,15.760000,14.316000,15.270000,15.270000,5206900
2023-03-14,16.080000,16.330000,14.330000,14.630000,14.630000,6253600
2023-03-15,14.160000,15.360000,14.020000,15.170000,15.170000,7599200
2023-03-16,14.860000,15.810000,14.520000,15.800000,15.800000,5882700
2023-03-17,15.740000,16.042999,14.930000,15.230000,15.230000,3569400
2023-03-20,15.160000,15.210000,13.921000,14.170000,14.170000,5252100
2023-03-21,14.600000,15.530000,14.321000,15.210000,15.210000,4845400
2023-03-22,15.320000,15.690000,14.100000,14.110000,14.110000,5516900
2023-03-23,14.360000,14.780000,13.095000,13.580000,13.580000,7572500
2023-03-24,13.400000,13.580000,12.850000,12.940000,12.940000,6995300
2023-03-27,13.320000,13.330000,12.840000,13.130000,13.130000,3751300
2023-03-28,13.050000,13.300000,12.720000,12.990000,12.990000,4049200
2023-03-29,13.290000,13.800000,13.210000,13.740000,13.740000,3950300
2023-03-30,13.930000,14.490000,13.625000,14.190000,14.190000,4055700
2023-03-31,14.380000,15.940000,14.200000,15.890000,15.890000,10383200
2023-04-03,15.700000,16.430000,15.560000,16.340000,16.340000,5469200
2023-04-04,16.250000,16.455999,15.570000,16.070000,16.070000,3504300
2023-04-05,15.660000,16.920000,15.600000,16.799999,16.799999,6232900
2023-04-06,16.620001,17.370001,16.120001,16.980000,16.980000,4623500
2023-04-10,16.695000,17.250999,16.430000,17.180000,17.180000,2990600
2023-04-11,16.990000,17.750000,16.896000,17.740000,17.740000,4186200
2023-04-12,18.290001,18.290001,16.330000,16.389999,16.389999,5609800
2023-04-13,16.660000,17.129999,15.710000,15.770000,15.770000,3513100
2023-04-14,15.840000,16.350000,14.910000,15.400000,15.400000,3941500
2023-04-17,15.447000,15.615000,14.960000,15.470000,15.470000,2466400
2023-04-18,15.500000,15.760000,15.180000,15.640000,15.640000,1878600
2023-04-19,15.400000,15.930000,15.310000,15.770000,15.770000,1802000
2023-04-20,15.450000,15.611000,15.150000,15.290000,15.290000,2288400
2023-04-21,15.170000,15.390000,14.970000,15.020000,15.020000,2287100
2023-04-24,15.000000,15.200000,14.515000,14.820000,14.820000,2000100
2023-04-25,14.700000,14.985000,14.480000,14.510000,14.510000,2130400
2023-04-26,14.630000,15.040000,14.130000,14.310000,14.310000,2009900
2023-04-27,14.370000,14.910000,14.135000,14.470000,14.470000,2709200
2023-04-28,14.470000,14.700000,13.770000,13.900000,13.900000,4463300
2023-05-01,13.840000,14.050000,12.921000,12.980000,12.980000,6968800
2023-05-02,12.880000,13.023000,12.010000,12.100000,12.100000,6946800
2023-05-03,12.120000,12.870000,11.930000,12.210000,12.210000,5170600
2023-05-04,12.190000,12.705000,12.010000,12.460000,12.460000,3566500
2023-05-05,12.620000,13.390000,12.620000,13.240000,13.240000,5265200
2023-05-08,13.250000,13.715000,12.940000,13.380000,13.380000,3981000
2023-05-09,13.170000,14.130000,13.000000,14.090000,14.090000,15239200
2023-05-10,19.639999,19.780001,17.480000,18.969999,18.969999,29984000
2023-05-11,19.150000,19.500000,16.691000,16.770000,16.770000,10169200
2023-05-12,17.000000,17.010000,15.880000,16.389999,16.389999,4982100
2023-05-15,16.230000,20.639999,16.129999,20.260000,20.260000,18967600
2023-05-16,20.000000,20.400000,18.750000,19.379999,19.379999,9840500
2023-05-17,19.400000,22.230000,19.400000,21.389999,21.389999,14206600
2023-05-18,21.650000,24.900000,21.559999,24.590000,24.590000,17978900
2023-05-19,24.620001,24.889999,22.680000,23.049999,23.049999,10271100
2023-05-22,23.379999,29.360001,22.930000,27.650000,27.650000,24507700
2023-05-23,27.389999,29.990000,25.910000,25.980000,25.980000,20129100
2023-05-24,25.200001,26.879999,24.780001,26.650000,26.650000,12570500
2023-05-25,27.825001,27.900000,23.590000,23.730000,23.730000,14088000
2023-05-26,23.620001,25.330000,23.500000,24.870001,24.870001,8174000
2023-05-30,25.615000,29.410000,25.100000,29.090000,29.090000,12167600
2023-05-31,28.650000,29.250000,26.820000,27.240000,27.240000,8496100
2023-06-01,26.620001,32.020000,25.879999,29.750000,29.750000,16560300
2023-06-02,30.809999,31.139999,28.809999,29.570000,29.570000,9928600
2023-06-05,29.570000,30.680000,28.020000,28.230000,28.230000,6937500
2023-06-06,27.860001,31.650000,27.480000,31.080000,31.080000,11069200
2023-06-07,31.780001,32.500000,28.389999,28.540001,28.540001,13239600
2023-06-08,28.980000,33.419998,28.030001,32.759998,32.759998,16162000
2023-06-09,32.380001,33.860001,31.200001,32.090000,32.090000,10058400
2023-06-12,32.660000,34.860001,32.450001,33.720001,33.720001,10127500
2023-06-13,34.740002,37.040001,33.860001,36.970001,36.970001,13273300
2023-06-14,37.500000,38.619999,34.919998,37.029999,37.029999,15542800
2023-06-15,36.000000,38.240002,35.160000,37.700001,37.700001,10957700
2023-06-16,38.299999,38.840000,36.830002,37.240002,37.240002,8120400
2023-06-20,36.750000,37.669998,33.090000,33.389999,33.389999,9803400
2023-06-21,33.360001,33.652000,30.628000,31.719999,31.719999,9462700
2023-06-22,31.000000,33.085999,30.400000,31.990000,31.990000,6583900
2023-06-23,30.510000,31.110001,28.990000,30.120001,30.120001,15888800
2023-06-26,30.084999,31.330000,29.521000,30.200001,30.200001,5603500
2023-06-27,30.990000,33.790001,30.299999,33.639999,33.639999,8173500
2023-06-28,32.900002,35.910000,32.779999,34.840000,34.840000,8520600
2023-06-29,35.270000,37.080002,34.349998,35.509998,35.509998,8593800
2023-06-30,36.779999,37.689999,34.860001,35.810001,35.810001,8108600
2023-07-03,35.660000,38.490002,35.639999,38.189999,38.189999,6119800
2023-07-05,37.869999,39.650002,37.110001,38.860001,38.860001,7480700
2023-07-06,37.270000,37.570999,34.380001,36.639999,36.639999,8744600
2023-07-07,36.320000,38.665001,36.200001,36.700001,36.700001,6224300
2023-07-10,37.169998,41.270000,35.700001,41.240002,41.240002,9941600
2023-07-11,41.430000,44.590000,40.230000,43.110001,43.110001,13187500
2023-07-12,44.630001,44.910000,42.049999,44.080002,44.080002,8648900
2023-07-13,44.060001,47.900002,43.529999,47.400002,47.400002,8546100
2023-07-14,47.450001,48.896999,45.235001,46.529999,46.529999,8747800
2023-07-17,46.270000,53.867001,45.580002,52.910000,52.910000,13609600
2023-07-18,52.150002,55.939999,51.869999,53.950001,53.950001,12425300
2023-07-19,55.259998,61.500000,54.889999,58.400002,58.400002,23116100
2023-07-20,56.299999,58.400002,53.400002,55.389999,55.389999,12863500
2023-07-21,56.750000,57.750000,52.353001,54.169998,54.169998,8786300
2023-07-24,54.150002,55.750000,52.139999,53.639999,53.639999,6420100
2023-07-25,55.160000,65.980003,54.709999,62.990002,62.990002,24504000
2023-07-26,62.380001,65.639999,61.619999,64.160004,64.160004,11940300
2023-07-27,66.250000,67.220001,57.430000,58.939999,58.939999,15001600
2023-07-28,61.410000,65.610001,60.250000,65.180000,65.180000,11789900
2023-07-31,67.000000,68.920998,65.080002,68.690002,68.690002,12304300
2023-08-01,67.160004,72.580002,65.459999,72.089996,72.089996,12473100
2023-08-02,69.074997,71.050003,64.820000,67.989998,67.989998,11154400
2023-08-03,66.940002,71.078003,65.540001,68.209999,68.209999,8092000
2023-08-04,68.160004,68.209999,59.509998,60.724998,60.724998,13559400
2023-08-07,60.500000,60.500000,51.610001,51.970001,51.970001,14754300
2023-08-08,48.230000,53.599998,46.299999,51.750000,51.750000,16934000
2023-08-09,42.779999,44.000000,33.349998,34.029999,34.029999,34562100
2023-08-10,33.299999,36.500000,32.029999,32.049999,32.049999,22537700
2023-08-11,31.580000,33.790001,30.820000,33.500000,33.500000,15330400
2023-08-14,33.349998,35.099998,32.202999,34.820000,34.820000,11575900
2023-08-15,34.740002,35.709999,32.950001,33.110001,33.110001,9940800
2023-08-16,32.500000,33.869999,32.230000,32.380001,32.380001,7346400
2023-08-17,32.410000,32.708000,30.520000,31.780001,31.780001,8999900
2023-08-18,30.600000,32.616001,30.400000,32.090000,32.090000,6234600
2023-08-21,32.369999,33.849998,31.750000,33.340000,33.340000,6152700
2023-08-22,34.270000,34.529999,32.099998,32.570000,32.570000,6484300
2023-08-23,32.250000,33.270000,31.610001,32.570000,32.570000,6147100
2023-08-24,33.049999,33.209999,29.930000,30.370001,30.370001,6810500
2023-08-25,30.410000,31.407000,29.340000,29.889999,29.889999,5832000
2023-08-28,30.080000,30.639999,29.299999,29.480000,29.480000,4186200
2023-08-29,29.340000,32.450001,28.809999,32.000000,32.000000,8040800
2023-08-30,32.160000,33.950001,31.190001,33.330002,33.330002,7636600
2023-08-31,33.330002,34.090000,31.639999,32.169998,32.169998,5789800
2023-09-01,32.619999,34.250000,32.011002,32.950001,32.950001,5146300
2023-09-05,32.529999,33.630001,32.029999,33.500000,33.500000,4274100
2023-09-06,33.400002,35.570000,32.180000,32.610001,32.610001,7717900
2023-09-07,31.850000,32.160000,29.459999,31.780001,31.780001,6394800
2023-09-08,31.670000,32.369999,30.350000,30.570000,30.570000,4354700
2023-09-11,31.090000,31.573999,29.930000,30.160000,30.160000,5584300
2023-09-12,29.549999,32.130001,29.379999,31.340000,31.340000,6824300
2023-09-13,31.480000,32.040001,30.219999,30.260000,30.260000,4965400
2023-09-14,30.459999,31.195000,29.892000,30.049999,30.049999,5025200
2023-09-15,29.870001,30.049999,29.020000,29.639999,29.639999,5072800
2023-09-18,29.500000,29.530001,28.660000,28.930000,28.930000,3619100
2023-09-19,28.700001,29.150000,27.850000,28.530001,28.530001,4528800
2023-09-20,29.209999,30.250000,27.809999,27.840000,27.840000,5463900
2023-09-21,26.760000,27.450001,25.920000,27.090000,27.090000,5479400
2023-09-22,27.389999,27.900000,26.160000,26.549999,26.549999,4067100
2023-09-25,26.000000,26.965000,25.850000,26.870001,26.870001,3308300
2023-09-26,26.370001,27.139999,26.080000,26.740000,26.740000,3979100
2023-09-27,27.190001,27.969999,26.190001,26.930000,26.930000,5312200
2023-09-28,26.940001,28.059999,26.190001,27.590000,27.590000,5513000
2023-09-29,28.219999,29.610001,28.139999,28.540001,28.540001,5873500
2023-10-02,28.740000,29.039000,27.370001,27.559999,27.559999,4105200
2023-10-03,26.930000,27.360001,25.950001,26.160000,26.160000,4061000
2023-10-04,26.480000,27.110001,25.730000,26.860001,26.860001,3056300
2023-10-05,26.410000,27.261000,25.660000,26.830000,26.830000,3729000
2023-10-06,25.600000,27.747000,25.049999,27.549999,27.549999,5846100
2023-10-09,26.730000,28.570000,26.730000,28.445000,28.445000,2948500
2023-10-10,28.750000,30.400000,28.740000,29.410000,29.410000,4454400
2023-10-11,29.950001,30.431999,28.559999,29.010000,29.010000,4379200
2023-10-12,29.209999,29.275999,27.590000,27.740000,27.740000,4043500
2023-10-13,27.799999,28.150000,26.510000,27.129999,27.129999,2878100
2023-10-16,27.350000,29.219999,26.940001,28.969999,28.969999,4016300
2023-10-17,28.500000,29.600000,28.340000,29.170000,29.170000,3250600
2023-10-18,28.620001,29.040001,26.510000,26.799999,26.799999,4472200
2023-10-19,26.620001,27.400000,26.219999,26.680000,26.680000,4105900
2023-10-20,26.430000,26.780001,24.599001,24.690001,24.690001,5192900
2023-10-23,23.969999,25.146999,23.120001,24.370001,24.370001,4144700
2023-10-24,24.559999,25.896999,24.420000,24.580000,24.580000,4445200
2023-10-25,24.020000,24.080000,22.530001,23.010000,23.010000,4657700
2023-10-26,23.000000,23.700001,22.360001,23.139999,23.139999,4123100
2023-10-27,23.500000,23.730000,22.820000,23.030001,23.030001,3032500
2023-10-30,23.700001,24.430000,22.719999,23.320000,23.320000,3594600
2023-10-31,23.400000,24.530001,23.257999,24.030001,24.030001,3290900
2023-11-01,24.200001,24.670000,23.459999,24.590000,24.590000,3113900
2023-11-02,26.030001,27.469999,25.639999,27.430000,27.430000,6892000
2023-11-03,28.510000,30.580000,28.299999,30.320000,30.320000,8670400
2023-11-06,31.000000,31.430000,28.344000,29.299999,29.299999,8395300
2023-11-07,29.350000,30.200001,28.790001,29.410000,29.410000,11295300
2023-11-08,21.280001,22.709999,20.719999,21.379999,21.379999,22941600
2023-11-09,21.799999,22.730000,20.950001,21.120001,21.120001,12245800
2023-11-10,21.209999,21.320000,19.840000,20.870001,20.870001,7904700
2023-11-13,20.570000,21.950001,20.250000,21.840000,21.840000,4687700
2023-11-14,23.219999,25.621000,22.820000,25.430000,25.430000,12078100
2023-11-15,25.500000,27.280001,24.650000,26.000000,26.000000,9661300
2023-11-16,25.600000,25.611000,23.760000,24.270000,24.270000,5641000
2023-11-17,24.680000,25.680000,23.850000,25.580000,25.580000,5227300
2023-11-20,25.761999,26.360001,25.129999,25.990000,25.990000,5408100
2023-11-21,25.510000,25.760000,23.705000,23.780001,23.780001,5137100
2023-11-22,24.120001,24.600000,23.356001,23.480000,23.480000,4287600
2023-11-24,23.299999,23.750999,22.889999,23.730000,23.730000,2392500
2023-11-27,23.799999,25.105000,23.480000,24.340000,24.340000,5961200
2023-11-28,24.209999,26.230000,23.620001,26.170000,26.170000,6943600
2023-11-29,26.700001,27.965000,26.389999,26.540001,26.540001,8705700
2023-11-30,26.650000,27.700001,25.610001,26.760000,26.760000,7846700
2023-12-01,26.480000,32.750000,26.049999,32.369999,32.369999,17578000
2023-12-04,31.510000,34.404999,31.250000,34.290001,34.290001,15498900
2023-12-05,34.000000,34.120998,31.620001,33.040001,33.040001,9879000
2023-12-06,33.889999,37.330002,33.855000,34.160000,34.160000,16600500
2023-12-07,33.590000,34.810001,32.325001,33.869999,33.869999,8585200
2023-12-08,33.660000,37.480000,33.360001,36.919998,36.919998,13721600
2023-12-11,37.759998,38.020000,34.529999,35.650002,35.650002,11922800
2023-12-12,35.560001,36.990002,34.049999,35.500000,35.500000,8440600
2023-12-13,35.570000,43.000000,34.750000,42.709999,42.709999,25055100
2023-12-14,45.000000,46.900002,43.259998,45.240002,45.240002,26378300
2023-12-15,45.000000,46.290001,43.610001,44.520000,44.520000,11329500
2023-12-18,43.825001,48.090000,43.330002,45.820000,45.820000,15909400
2023-12-19,47.310001,49.490002,46.220001,47.310001,47.310001,13440200
2023-12-20,47.049999,49.617001,43.310001,43.630001,43.630001,15618500
2023-12-21,45.209999,46.369999,44.361000,45.150002,45.150002,8442700
2023-12-22,46.000000,47.020000,43.509998,44.160000,44.160000,10132400
2023-12-26,44.549999,45.430000,43.820999,44.980000,44.980000,6959600
2023-12-27,45.740002,47.410000,44.250000,46.919998,46.919998,13721100
2023-12-28,46.000000,46.619999,44.110001,44.160000,44.160000,9755200
2023-12-29,44.110001,44.490002,39.779999,40.860001,40.860001,14462500
2024-01-02,39.590000,40.820000,38.340000,38.799999,38.799999,8003500
2024-01-03,36.320000,37.509998,34.750000,34.810001,34.810001,10007600
2024-01-04,35.500000,35.880001,33.870998,33.950001,33.950001,7417500
2024-01-05,33.000000,35.020000,32.700001,33.240002,33.240002,7716600
2024-01-08,34.158001,35.560001,33.380001,35.540001,35.540001,8228300
2024-01-09,34.990002,35.869999,34.560001,34.860001,34.860001,6007700
2024-01-10,34.910000,37.209999,33.312000,35.570000,35.570000,11727000
2024-01-11,34.340000,35.150002,32.209999,33.230000,33.230000,11078100
2024-01-12,33.580002,34.490002,31.940001,31.950001,31.950001,8425200
2024-01-16,31.040001,31.540001,29.830000,30.450001,30.450001,8079600
2024-01-17,29.610001,31.090000,29.209999,31.059999,31.059999,7001000
2024-01-18,31.750000,31.870001,30.170000,31.139999,31.139999,7162600
2024-01-19,31.052000,33.035999,30.750000,32.689999,32.689999,8282600
2024-01-22,33.779999,38.009998,33.709999,36.040001,36.040001,15981200
2024-01-23,36.560001,36.789001,34.860001,35.080002,35.080002,8080900
2024-01-24,36.299999,37.900002,33.480000,33.669998,33.669998,12746700
2024-01-25,34.310001,35.439999,32.740002,33.230000,33.230000,9114600
2024-01-26,33.790001,35.117001,32.599998,32.619999,32.619999,9407400
2024-01-29,32.619999,35.700001,32.169998,35.619999,35.619999,10181500
2024-01-30,34.840000,35.950001,33.529999,33.570000,33.570000,8540300
2024-01-31,32.660000,35.119999,31.570999,31.760000,31.760000,10103800
2024-02-01,32.189999,32.740002,30.660000,32.299999,32.299999,7200700
2024-02-02,31.459999,32.990002,30.820000,32.700001,32.700001,6204800
2024-02-05,31.700001,32.340000,30.860001,31.990000,31.990000,5244300
2024-02-06,32.139999,34.020000,31.825001,33.299999,33.299999,7100700
2024-02-07,33.160000,33.180000,31.340000,32.419998,32.419998,6526200
2024-02-08,32.410000,34.830002,32.009998,34.310001,34.310001,8712100
2024-02-09,34.500000,35.340000,33.009998,33.900002,33.900002,9509400
2024-02-12,33.840000,36.959999,33.734001,35.470001,35.470001,10121500
2024-02-13,33.380001,34.560001,32.472000,32.919998,32.919998,14968900
2024-02-14,29.400000,29.600000,25.299999,26.459999,26.459999,28193600
2024-02-15,26.920000,27.820000,26.270000,27.110001,27.110001,9448700
2024-02-16,26.830000,27.530001,25.908001,26.190001,26.190001,9656900
2024-02-20,25.350000,26.120001,25.094999,25.540001,25.540001,7274200
2024-02-21,24.959999,25.059999,24.219999,24.510000,24.510000,6463200
2024-02-22,25.110001,25.330000,24.281000,24.469999,24.469999,6094500
2024-02-23,24.299999,24.860001,24.030001,24.240000,24.240000,4804900
2024-02-26,24.129999,25.780001,24.010000,25.370001,25.370001,5710600
2024-02-27,26.000000,26.639999,25.430000,26.219999,26.219999,5875100
2024-02-28,25.730000,27.139999,25.350000,25.520000,25.520000,5372900
2024-02-29,26.200001,26.620001,25.559999,25.750000,25.750000,5034600
2024-03-01,25.809999,26.450001,25.040001,26.320000,26.320000,4761200
2024-03-04,26.209999,26.450001,25.340000,25.430000,25.430000,4514000
2024-03-05,24.540001,25.450001,24.250000,24.410000,24.410000,4519700
2024-03-06,25.059999,26.700001,24.530001,25.990000,25.990000,7033100
2024-03-07,26.350000,26.900000,25.860001,26.360001,26.360001,4313300
2024-03-08,27.150000,28.969999,26.879999,27.340000,27.340000,8642600
2024-03-11,27.500000,27.740000,26.070000,26.270000,26.270000,4641000
2024-03-12,26.490000,26.490000,25.160000,25.299999,25.299999,3844900
2024-03-13,25.100000,26.100000,25.040001,25.150000,25.150000,3854600
2024-03-14,25.049999,25.049999,22.809999,23.250000,23.250000,7536400
2024-03-15,23.010000,23.872000,22.840000,23.629999,23.629999,4349100
2024-03-18,23.700001,24.655001,23.260000,24.139999,24.139999,3379000
2024-03-19,23.549999,24.430000,23.459999,24.180000,24.180000,2619400
2024-03-20,24.230000,26.670000,23.950001,26.559999,26.559999,6644700
2024-03-21,27.010000,27.809999,26.320000,26.340000,26.340000,7841700
2024-03-22,26.180000,26.600000,25.719999,26.000000,26.000000,3960800
2024-03-25,26.040001,26.799999,26.040001,26.110001,26.110001,2709800
2024-03-26,26.600000,27.780001,26.410000,26.580000,26.580000,5632600
2024-03-27,26.889999,28.200001,25.950001,28.170000,28.170000,5573200
2024-03-28,28.020000,28.700001,26.459999,26.889999,26.889999,6126000
2024-04-01,27.000000,27.000000,25.879999,26.430000,26.430000,4405500
2024-04-02,25.299999,25.844999,24.680000,25.740000,25.740000,4064700
2024-04-03,25.299999,26.570000,25.190001,26.290001,26.290001,2783600
2024-04-04,26.440001,27.385000,25.080000,25.100000,25.100000,4076900
2024-04-05,24.740000,25.360001,24.540001,24.660000,24.660000,3009600
2024-04-08,25.014999,25.490000,24.590000,25.290001,25.290001,2651600
2024-04-09,25.350000,26.334999,25.150000,26.270000,26.270000,3399300
2024-04-10,25.030001,25.379999,24.270000,24.430000,24.430000,5455900
2024-04-11,24.500000,24.910000,23.851999,24.750000,24.750000,3186800
2024-04-12,24.320000,24.680000,23.434999,23.820000,23.820000,3915800
2024-04-15,23.680000,24.200001,21.792000,21.940001,21.940001,4968600
2024-04-16,21.430000,22.740000,21.100000,22.540001,22.540001,4863100
2024-04-17,22.740000,23.150000,22.299999,22.440001,22.440001,3042200
2024-04-18,22.340000,23.020000,21.860001,22.309999,22.309999,3023100
2024-04-19,22.090000,22.480000,21.520000,21.870001,21.870001,3370200
2024-04-22,22.190001,22.290001,21.500000,22.080000,22.080000,3101500
2024-04-23,22.040001,23.745001,21.969999,22.940001,22.940001,5408500
2024-04-24,22.969999,23.490000,22.670000,23.120001,23.120001,2224900
2024-04-25,22.139999,22.950001,21.730000,22.830000,22.830000,2874100
2024-04-26,22.900000,23.719999,22.510000,23.459999,23.459999,3596300
2024-04-29,23.490000,23.889999,22.830000,23.040001,23.040001,2409500
2024-04-30,22.750000,22.840000,22.090000,22.129999,22.129999,2383700
2024-05-01,22.010000,24.120001,22.010000,22.870001,22.870001,4999200
2024-05-02,23.700001,23.930000,22.879999,23.510000,23.510000,2500300
2024-05-03,24.670000,24.980000,23.510000,24.150000,24.150000,4310800
2024-05-06,24.790001,26.070999,24.629999,25.750000,25.750000,6343600
2024-05-07,25.549999,26.110001,24.410000,24.469999,24.469999,9331400
2024-05-08,20.900000,23.240000,20.680000,23.110001,23.110001,12077000
2024-05-09,23.059999,26.870001,22.620001,26.170000,26.170000,10308800
2024-05-10,26.139999,26.532000,24.950001,25.400000,25.400000,5377100
2024-05-13,26.240000,28.530001,26.059999,27.430000,27.430000,9346300
2024-05-14,28.490000,30.139999,27.879999,28.590000,28.590000,11488200
2024-05-15,29.780001,30.170000,27.389000,28.110001,28.110001,6932700
2024-05-16,28.090000,28.290001,25.600000,25.610001,25.610001,6334500
2024-05-17,25.559999,25.900000,24.920000,25.410000,25.410000,4407300
2024-05-20,25.450001,26.340000,25.049999,25.559999,25.559999,3784700
2024-05-21,25.160000,25.430000,24.610001,24.700001,24.700001,3319100
2024-05-22,24.600000,25.370001,24.111000,24.330000,24.330000,3379900
2024-05-23,24.270000,24.400000,22.920000,23.160000,23.160000,4553700
2024-05-24,23.350000,23.690001,23.073000,23.350000,23.350000,2567100
2024-05-28,23.709999,23.799999,23.084000,23.510000,23.510000,2273200
2024-05-29,22.990000,23.820000,22.580000,23.320000,23.320000,2797500
2024-05-30,23.450001,24.520000,23.360001,24.280001,24.280001,3236300
2024-05-31,24.799999,25.559999,23.809999,24.719999,24.719999,4510100
2024-06-03,25.480000,25.500000,23.707001,24.120001,24.120001,3884000
2024-06-04,24.459999,25.410000,24.299999,24.510000,24.510000,4209700
2024-06-05,24.725000,26.778999,24.420000,26.430000,26.430000,6303000
2024-06-06,26.035999,26.879999,25.725000,26.870001,26.870001,4295200
2024-06-07,25.260000,25.690001,24.240000,24.590000,24.590000,7148000
2024-06-10,24.007999,24.450001,23.760000,23.820000,23.820000,3485600
2024-06-11,23.730000,24.340000,23.305000,24.320000,24.320000,3114400
2024-06-12,25.920000,27.219000,24.660000,24.980000,24.980000,11141200
2024-06-13,25.160000,25.240000,22.900000,23.070000,23.070000,8039800
2024-06-14,23.049999,23.049999,22.260000,22.389999,22.389999,4503300
2024-06-17,22.260000,22.790001,21.770000,22.389999,22.389999,4318600
2024-06-18,22.230000,22.790001,22.030001,22.219999,22.219999,3039400
2024-06-20,22.250000,22.600000,21.844999,21.879999,21.879999,4180900
2024-06-21,21.670000,21.820000,21.260000,21.639999,21.639999,4461200
2024-06-24,21.680000,23.610001,21.680000,23.219999,23.219999,4826600
